Event Region,Gene Symbol,Target Exon,Event Type,N,T,Exon Type,Reference Transcript,ΔPSI (%),T-test p-value,FDR (BH),N Values,T Values,Database ID,Grouped Event Type
X:101615120-101616766,ARMCX6,X:101616767-101615512,IR,2,2,-,ENST00000361910,31.68,0.00523785,0.00523785,65.7142857142857|68.75,97.8260869565217|100,X_101616767_101615512_R_ENST00000361910_1,IR
11:10804985-10805015,EIF4G2,11:10806048-10804984,IR,2,2,-,ENST00000525995,31.61,0.00908077,0.00908077,2.94117647058824|2.5974025974026,33.695652173913|35.0649350649351,11_10806048_10804984_R_ENST00000525995_1,IR
1:155611039-155611347,MSTO1,1:155611109-155611215,IR,2,2,-,ENST00000482284,31.46,1.33108e-05,1.33108e-05,1.03626943005181|0.873362445414847,32.3383084577114|32.5,1_155611109_155611215_R_ENST00000482284_1,IR
8:100706651-100706805,PABPC1,8:100706780-100705588,IR,2,2,-,ENST00000517403,31.4,0.0037115,0.0037115,2.77777777777778|0,31.5789473684211|34,8_100706780_100705588_R_ENST00000517403_1,IR
11:10804985-10805015,EIF4G2,11:10806048-10804912,IR,2,2,-,ENST00000525995,31.35,0.00392189,0.00392189,1|3.84615384615385,35.1063829787234|32.4324324324324,11_10806048_10804912_R_ENST00000525995_1,IR
19:1091501-1091907,POLR2E,19:1094079-1091791,IR,2,2,-,ENST00000591709,31.33,0.000269513,0.000269513,1.67597765363128|2.08333333333333,33.0882352941176|33.3333333333333,19_1094079_1091791_R_ENST00000591709_1,IR
1:33013044-33013402,AK2,1:33014595-33013206,IR (overlapping region),2,2,-,ENST00000354858,31.3,0.00780132,0.00780132,4|1.96078431372549,34.7107438016529|33.8461538461538,1_33014595_33013206_R_ENST00000354858_1,IR
17:82061258-82061353,DUS1L,17:82061354-82060700,IR,2,2,-,ENST00000578176,31.19,0.00889512,0.00889512,8.82352941176471|5,35.9375|40.2597402597403,17_82061354_82060700_R_ENST00000578176_1,IR
11:10806503-10806885,EIF4G2,11:10807382-10806819,IR,2,2,-,ENST00000533485,31.16,0.00692275,0.00692275,6.66666666666667|8.33333333333333,38.9830508474576|38.3333333333333,11_10807382_10806819_R_ENST00000533485_1,IR
19:49489850-49490297,RPL13A,19:49490091-49490231,IR,2,2,-,ENST00000486930,31.05,0.00635567,0.00635567,0.410677618069815|1.73852573018081,33.3474218089603|30.9051456912585,19_49490091_49490231_R_ENST00000486930_1,IR
11:10800531-10800647,EIF4G2,11:10800648-10800089,IR (overlapping region),2,2,-,ENST00000530564,30.89,0.0077807,0.0077807,20.3703703703704|18.4615384615385,48.728813559322|51.8796992481203,11_10800648_10800089_R_ENST00000530564_1,IR
16:3022620-3022998,HCFC1R1,16:3023362-3022628,IR,2,2,-,ENST00000248089,30.72,0.00213463,0.00213463,31.5789473684211|30,62.5|60.5263157894737,16_3023362_3022628_R_ENST00000248089_1,IR
16:3022620-3022998,HCFC1R1,16:3023362-3022624,IR,2,2,-,ENST00000248089,30.72,0.00213463,0.00213463,31.5789473684211|30,62.5|60.5263157894737,16_3023362_3022624_R_ENST00000248089_1,IR
16:3022620-3022998,HCFC1R1,16:3023362-3022619,IR,2,2,-,ENST00000248089,30.72,0.00213463,0.00213463,31.5789473684211|30,62.5|60.5263157894737,16_3023362_3022619_R_ENST00000248089_1,IR
16:70366085-70366794,DDX19A,16:70366263-70366623,IR (overlapping region),2,2,-,ENST00000567012,30.6,0.00347876,0.00347876,0|0,30.7692307692308|30.4347826086957,16_70366263_70366623_R_ENST00000567012_1,IR
11:10807074-10807381,EIF4G2,11:10808085-10807254,IR,2,2,-,ENST00000534246,30.21,0.00906041,0.00906041,7.46268656716418|3.27868852459016,33.8709677419355|37.2881355932203,11_10808085_10807254_R_ENST00000534246_1,IR
11:10804985-10805015,EIF4G2,11:10806048-10804945,IR,2,2,-,ENST00000525995,29.93,0.000358834,0.000358834,2.94117647058824|2.5974025974026,32.967032967033|32.4324324324324,11_10806048_10804945_R_ENST00000525995_1,IR
17:28714284-28714710,RAB34,17:28714901-28714290,IR,2,2,-,ENST00000301043,29.8,0.0089036,0.0089036,64.7058823529412|62.5,91.6666666666667|95.1351351351351,17_28714901_28714290_R_ENST00000301043_1,IR
21:43772511-43774330,CSTB,21:43776319-43772520,IR,2,2,-,ENST00000291568,29.66,0.00314071,0.00314071,1.44927536231884|0,31.4285714285714|29.3478260869565,21_43776319_43772520_R_ENST00000291568_1,IR
16:2769374-2770465,SRRM2,16:2770228-2770351,IR,2,2,-,ENST00000574331,29.63,0.00923466,0.00923466,57.3643410852713|53.9130434782609,84.1897233201581|86.3387978142077,16_2770228_2770351_R_ENST00000574331_1,IR
12:120496101-120496681,DYNLL1,12:120496217-120496401,IR,2,2,-,ENST00000550178,29.63,0.00539153,0.00539153,42.3076923076923|39.1304347826087,68.9189189189189|71.7791411042945,12_120496217_120496401_R_ENST00000550178_1,IR
2:231711420-231712442,PTMA,2:231711887-231711983,SES,2,2,-,ENST00000341369,29.49,0.00717207,0.00717207,39.9390243902439|40.3682719546742,68.98355754858|70.3001132502831,2_231711420_231712442_W_ENST00000341369_1,Exon Skipping
16:18781295-18783102,RPS15A,16:18784824-18782955,IR,2,2,-,ENST00000322989,29.27,4.49758e-05,4.49758e-05,5.40540540540541|5.19480519480519,34.6938775510204|34.4370860927152,16_18784824_18782955_R_ENST00000322989_1,IR
19:16520094-16521350,C19orf44,19:16520913-16520363,IR (overlapping region),2,2,-,ENST00000221671,29.21,0.00196676,0.00196676,69.2307692307692|70.5882352941177,98.2456140350877|100,19_16520913_16520363_R_ENST00000221671_1,IR
4:1225438-1225566,CTBP1,4:1228344-1225437,IR,2,2,-,ENST00000513420,29.2,0.00649697,0.00649697,7.69230769230769|5.26315789473684,35|36.3636363636364,4_1228344_1225437_R_ENST00000513420_1,IR
19:16520094-16521350,C19orf44,19:16520508-16519903,IR (overlapping region),2,2,-,ENST00000221671,29.19,0.0030421,0.0030421,70.5882352941177|68.75,97.7272727272727|100,19_16520508_16519903_R_ENST00000221671_1,IR
16:18781295-18783102,RPS15A,16:18784824-18782961,IR,2,2,-,ENST00000322989,29.14,0.0058575,0.0058575,5.40540540540541|5.19480519480519,34.020618556701|34.8684210526316,16_18784824_18782961_R_ENST00000322989_1,IR
17:75135307-75136250,JPT1,17:75146685-75135306,IR,2,2,NMD,ENST00000304834,29.06,0.00713846,0.00713846,1.2987012987013|1.49253731343284,30.9090909090909|30,17_75146685_75135306_R_ENST00000304834_1,IR
11:10804985-10805015,EIF4G2,11:10806048-10804926,IR,2,2,-,ENST00000525995,29.06,0.00466747,0.00466747,2.94117647058824|5.06329113924051,33.695652173913|32.4324324324324,11_10806048_10804926_R_ENST00000525995_1,IR
1:121167720-121168835,FAM72B,1:121181349-121168231,IR,2,2,-,ENST00000355228,28.99,0.00922573,0.00922573,0|0,28.5714285714286|29.4117647058824,1_121181349_121168231_R_ENST00000355228_1,IR
1:153543613-153543923,S100A4,1:153544810-153543612,IR,2,2,-,ENST00000354332,28.8,0.00938341,0.00938341,4.54545454545455|8.51063829787234,37.3134328358209|33.3333333333333,1_153544810_153543612_R_ENST00000354332_1,IR
1:67424285-67424322,SERBP1,1:67424960-67424199,IR,2,2,-,ENST00000490406,28.54,0.00416176,0.00416176,0.840336134453782|1.50375939849624,30.4054054054054|29.0123456790123,1_67424960_67424199_R_ENST00000490406_1,IR
8:56073835-56073901,SNORD54,8:56074160-56073694,IR,2,2,-,ENST00000459159,28.53,0.00827257,0.00827257,2.18181818181818|1.16279069767442,31.2925170068027|29.1044776119403,8_56074160_56073694_R_ENST00000459159_1,IR
19:14409773-14410334,DDX39A,19:14411137-14410307,IR,2,2,-,ENST00000588542,28.42,0.00353462,0.00353462,55.5555555555556|53.3333333333333,81.6326530612245|84.0909090909091,19_14411137_14410307_R_ENST00000588542_1,IR
5:181242250-181242345,RACK1,5:181243881-181242173,IR,2,2,-,ENST00000503170,28.1,0.00837476,0.00837476,1.55038759689922|2.92397660818713,31.6239316239316|29.045643153527,5_181243881_181242173_R_ENST00000503170_1,IR
5:181242250-181242345,RACK1,5:181243881-181242169,IR,2,2,-,ENST00000503170,28.09,0.00242873,0.00242873,1.55038759689922|2.92397660818713,30.7359307359307|29.9180327868852,5_181243881_181242169_R_ENST00000503170_1,IR
5:181242250-181242345,RACK1,5:181243873-181242173,IR,2,2,-,ENST00000503170,28.09,0.00242873,0.00242873,1.55038759689922|2.92397660818713,30.7359307359307|29.9180327868852,5_181243873_181242173_R_ENST00000503170_1,IR
1:67424285-67424322,SERBP1,1:67425224-67424199,IR,2,2,-,ENST00000490406,27.82,0.00857819,0.00857819,0|1.50375939849624,29.9319727891156|27.2151898734177,1_67425224_67424199_R_ENST00000490406_1,IR
12:120463978-120464122,SRSF9,12:120464823-120463949,IR,2,2,-,ENST00000550458,27.82,0.00996655,0.00996655,10.7142857142857|7.47663551401869,34.8993288590604|38.9312977099237,12_120464823_120463949_R_ENST00000550458_1,IR
7:27162435-27163841,HOXA9,7:27164968-27163681,IR (overlapping region),2,2,-,ENST00000343483,27.74,0.00198614,0.00198614,67.3076923076923|68.2926829268293,94.810379241517|96.2637362637363,7_27164968_27163681_R_ENST00000343483_1,IR
17:44322527-44322552,SLC25A39,17:44322853-44322418,IR,2,2,-,ENST00000585523,27.58,0.00773426,0.00773426,44.4444444444444|40.9090909090909,71.9101123595506|68.6046511627907,17_44322853_44322418_R_ENST00000585523_1,IR
1:150623281-150625808,ENSA,1:150627593-150624621,IR,2,2,-,ENST00000271690,27.36,0.00834872,0.00834872,5.33333333333333|1.92307692307692,29.1666666666667|32.8125,1_150627593_150624621_R_ENST00000271690_1,IR
22:30338840-30339034,SF3A1,22:30339252-30338788,IR,2,2,-,ENST00000485618,27.35,0.00472133,0.00472133,2.56410256410256|0,30|27.2727272727273,22_30339252_30338788_R_ENST00000485618_1,IR
22:30338840-30339034,SF3A1,22:30339180-30338788,IR,2,2,-,ENST00000485618,27.35,0.00472133,0.00472133,2.56410256410256|0,30|27.2727272727273,22_30339180_30338788_R_ENST00000485618_1,IR
19:39839035-39839205,FBL,19:39840328-39839034,IR,2,2,-,ENST00000594309,27.31,0.000827854,0.000827854,0|0,27.34375|27.2727272727273,19_39840328_39839034_R_ENST00000594309_1,IR
19:16520094-16521350,C19orf44,19:16520874-16520363,IR (overlapping region),2,2,-,ENST00000221671,27.28,0.00722068,0.00722068,71.4285714285714|72.2222222222222,98.2142857142857|100,19_16520874_16520363_R_ENST00000221671_1,IR
15:82539584-82540132,RPS17,15:82540133-82538305,IR (overlapping region),2,2,-,ENST00000559273,27.26,0.00547373,0.00547373,2.18978102189781|2.32558139534884,29.1907514450867|29.8469387755102,15_82540133_82538305_R_ENST00000559273_1,IR
12:56645027-56645101,SNORD59A,12:56645354-56643836,IR,2,2,-,ENST00000384304,27.21,0.00293462,0.00293462,2.1978021978022|4.31654676258993,29.4416243654822|31.4893617021277,12_56645354_56643836_R_ENST00000384304_1,IR
8:100922438-100924050,YWHAZ,8:100924299-100922437,IR,2,2,-,ENST00000480304,27.02,0.0023038,0.0023038,0|0,27.1186440677966|26.9230769230769,8_100924299_100922437_R_ENST00000480304_1,IR
15:82539584-82540132,RPS17,15:82540457-82539583,IR (overlapping region),2,2,-,ENST00000559273,26.88,0.00407222,0.00407222,1.51515151515152|3.07692307692308,29.5977011494253|28.7564766839378,15_82540457_82539583_R_ENST00000559273_1,IR
2:231456444-231456523,SNORD20,2:231456765-231456009,IR,2,2,-,ENST00000384550,26.84,0.00260044,0.00260044,0.625|1.03092783505155,28.1124497991968|27.2277227722772,2_231456765_231456009_R_ENST00000384550_1,IR
8:56073462-56074159,RPS20,8:56074473-56074059,IR,2,2,-,ENST00000519369,26.75,0.00241639,0.00241639,5.28169014084507|6.59340659340659,31.8181818181818|33.5664335664336,8_56074473_56074059_R_ENST00000519369_1,IR
12:98597856-98598563,SLC25A3,12:98598036-98598521,IR,2,2,-,ENST00000547908,26.74,0.00309191,0.00309191,1.875|1.61290322580645,28.476821192053|28.4848484848485,12_98598036_98598521_R_ENST00000547908_1,IR
5:181242250-181242345,RACK1,5:181243917-181242173,IR,2,2,-,ENST00000503170,26.19,0.00577885,0.00577885,1.55038759689922|4.04624277456647,29.8245614035088|28.1512605042017,5_181243917_181242173_R_ENST00000503170_1,IR
6:33416561-33417310,CUTA,6:33417544-33417096,IR,2,2,-,ENST00000487637,26.17,0.00396573,0.00396573,16.6666666666667|17.3913043478261,42.5|43.9024390243902,6_33417544_33417096_R_ENST00000487637_1,IR
19:18436844-18436877,ISYNA1,19:18437761-18436329,IR,2,2,-,ENST00000581800,26.17,0.00511025,0.00511025,52.7272727272727|54.9019607843137,78.6407766990291|81.3186813186813,19_18437761_18436329_R_ENST00000581800_1,IR
16:30065928-30067273,ALDOA,16:30067234-30067273,A3SS,2,2,-,Ex.TSS.ENST00000395240,26.08,0.00590358,0.00590358,74.0046838407494|72.5856697819315,99.6845425867508|99.0712074303406,16_30065928_30067273_S_Ex.TSS.ENST00000395240_1,A3SS
16:30065928-30067250,ALDOA,16:30067234-30067250,A3SS,2,2,-,Ex.TSS.ENST00000395240,26.08,0.00590358,0.00590358,74.0046838407494|72.5856697819315,99.6845425867508|99.0712074303406,16_30065928_30067250_S_Ex.TSS.ENST00000395240_1,A3SS
12:56643420-56643587,ATP5F1B,12:56643588-56642457,IR,2,2,-,ENST00000548647,25.88,0.00394796,0.00394796,3.48837209302326|4.04624277456647,30.2469135802469|29.0575916230367,12_56643588_56642457_R_ENST00000548647_1,IR
5:181239038-181239582,RACK1,5:181241564-181239486,IR,2,2,-,ENST00000502548,25.6,0.00311123,0.00311123,2.68456375838926|0.840336134453782,28.021978021978|26.6968325791855,5_181241564_181239486_R_ENST00000502548_1,IR
1:39561687-39561787,PABPC4,1:39562204-39561684,IR,2,2,-,ENST00000421687,25.45,0.00729432,0.00729432,8|9.23076923076923,35.1851851851852|32.9545454545455,1_39562204_39561684_R_ENST00000421687_1,IR
22:19177990-19178240,SLC25A1,22:19178042-19177119,IR,2,2,-,ENST00000468824,25.18,0.00638366,0.00638366,28.125|30.7692307692308,53.7037037037037|55.5555555555556,22_19178042_19177119_R_ENST00000468824_1,IR
3:113723519-113723596,NAA50,3:113724093-113723486,IR,2,2,-,ENST00000467022,24.85,0.000733027,0.000733027,1.52671755725191|2.35294117647059,26.3157894736842|27.2727272727273,3_113724093_113723486_R_ENST00000467022_1,IR
22:30970182-30973587,TUG1,22:30971780-30972923,IR,2,2,-,ENST00000644027,24.62,0.00833625,0.00833625,73.3333333333333|75,99.1379310344828|98.4375,22_30971780_30972923_R_ENST00000644027_1,IR
15:66502996-66503529,RPL4,15:66504884-66503357,IR,2,2,-,ENST00000566491,24.6,0.00422736,0.00422736,0.598802395209581|0.510204081632653,24.929178470255|25.3807106598985,15_66504884_66503357_R_ENST00000566491_1,IR
22:30970182-30973587,TUG1,22:30971770-30972923,IR,2,2,-,ENST00000644027,24.48,0.00363355,0.00363355,75|73.6842105263158,99.1803278688525|98.4732824427481,22_30971770_30972923_R_ENST00000644027_1,IR
16:75235668-75235986,BCAR1,16:75235987-75233845,IR,2,2,-,ENST00000569340,24.47,0.00058647,0.00058647,72|71.4285714285714,96.3636363636364|96,16_75235987_75233845_R_ENST00000569340_1,IR
15:82539584-82540132,RPS17,15:82540009-82538879,IR (overlapping region),2,2,-,ENST00000559273,24.42,0.00873994,0.00873994,0|3.1055900621118,27.0833333333333|24.8633879781421,15_82540009_82538879_R_ENST00000559273_1,IR
17:7577148-7577487,EIF4A1,17:7577166-7577343,IR (overlapping region),2,2,-,ENST00000578569,24.38,0.00282867,0.00282867,2.8|1.18343195266272,25.8064516129032|26.9349845201238,17_7577166_7577343_R_ENST00000578569_1,IR
22:42515201-42515268,RRP7A,22:42516137-42515150,IR,2,2,-,ENST00000483303,24.31,0.00709387,0.00709387,1.34228187919463|0.65359477124183,26.0869565217391|24.5283018867925,22_42516137_42515150_R_ENST00000483303_1,IR
1:39561687-39561787,PABPC4,1:39562204-39561686,IR,2,2,-,ENST00000421687,24.24,0.00430269,0.00430269,9.80392156862745|10.6060606060606,35.1851851851852|33.7078651685393,1_39562204_39561686_R_ENST00000421687_1,IR
5:181239038-181239582,RACK1,5:181241640-181239486,IR,2,2,-,ENST00000502548,24.21,0.00754972,0.00754972,2.68456375838926|2.47933884297521,27.2222222222222|26.3636363636364,5_181241640_181239486_R_ENST00000502548_1,IR
5:139314675-139316188,MATR3,5:139315739-139316075,IR (overlapping region),2,2,-,ENST00000504643,24.06,0.0037183,0.0037183,1.92307692307692|0,25.7142857142857|24.3243243243243,5_139315739_139316075_R_ENST00000504643_1,IR
21:43421676-43421799,SIK1,21:43422006-43421242,IR,2,2,-,ENST00000644750,24.03,0.00561131,0.00561131,0|2.17391304347826,26.4150943396226|23.8095238095238,21_43422006_43421242_R_ENST00000644750_1,IR
12:130872127-130872583,RAN,12:130872127-130872190,A5SS,2,2,-,Ex.TSS.ENST00000392367,24.01,0.00341165,0.00341165,0|0,24.1379310344828|23.8805970149254,12_130872127_130872583_S_Ex.TSS.ENST00000392367_1,A5SS
1:154172672-154172978,TPM3,1:154176249-154172907,IR,2,2,-,ENST00000473036,23.99,0.00797681,0.00797681,2.32558139534884|0,23.6363636363636|26.6666666666667,1_154176249_154172907_R_ENST00000473036_1,IR
7:100676693-100677415,GNB2,7:100676800-100677351,IR,2,2,-,ENST00000480159,23.93,0.000146271,0.000146271,7.84313725490196|7.84313725490196,31.7757009345794|31.7647058823529,7_100676800_100677351_R_ENST00000480159_1,IR
22:39315552-39315555,RPL3,22:39317630-39315368,IR,2,2,NMD,ENST00000420536,23.83,0.00608495,0.00608495,7.05128205128205|4.57142857142857,31.0030395136778|28.287841191067,22_39317630_39315368_R_ENST00000420536_1,IR
4:39457805-39458309,RPL9,4:39458441-39457804,IR,2,2,-,ENST00000642337,23.77,0.00423483,0.00423483,0.763358778625954|0.819672131147541,24.3670886075949|24.7491638795987,4_39458441_39457804_R_ENST00000642337_1,IR
5:181239038-181239582,RACK1,5:181241640-181239538,IR,2,2,-,ENST00000502548,23.73,0.00805459,0.00805459,4.60526315789474|2.5974025974026,26.8156424581006|27.8396436525612,5_181241640_181239538_R_ENST00000502548_1,IR
17:81855229-81855279,P4HB,17:81855587-81855188,IR,2,2,-,ENST00000467086,23.5,0.00250847,0.00250847,14.4578313253012|16.0919540229885,37.9310344827586|39.622641509434,17_81855587_81855188_R_ENST00000467086_1,IR
4:102801457-102801559,UBE2D3,4:102802639-102801472,IR,2,2,NMD,ENST00000502563,23.43,0.00943125,0.00943125,0|2.85714285714286,23.1884057971014|26.530612244898,4_102802639_102801472_R_ENST00000502563_1,IR
4:102801457-102801559,UBE2D3,4:102802695-102801453,IR,2,2,NMD,ENST00000502563,23.36,0.000830351,0.000830351,0|0.970873786407767,24.2857142857143|23.4042553191489,4_102802695_102801453_R_ENST00000502563_1,IR
4:102801457-102801559,UBE2D3,4:102802639-102801456,IR,2,2,NMD,ENST00000502563,23.13,0.00329652,0.00329652,0|1.92307692307692,23.1884057971014|25,4_102802639_102801456_R_ENST00000502563_1,IR
4:102801457-102801559,UBE2D3,4:102802639-102801453,IR,2,2,NMD,ENST00000502563,23.13,0.00329652,0.00329652,0|1.92307692307692,23.1884057971014|25,4_102802639_102801453_R_ENST00000502563_1,IR
6:75237675-75237988,COX7A2,6:75240386-75237788,IR,2,2,-,ENST00000370081,23.04,0.00665558,0.00665558,8.69565217391304|8.33333333333333,32.0754716981132|31.0344827586207,6_75240386_75237788_R_ENST00000370081_1,IR
5:179621347-179621397,HNRNPH1,5:179621398-179620896,IR,2,2,-,ENST00000503664,22.97,0.00471444,0.00471444,22.4852071005917|23.6024844720497,46.9135802469136|45.1219512195122,5_179621398_179620896_R_ENST00000503664_1,IR
16:18781295-18783102,RPS15A,16:18784824-18781294,IR,2,2,-,ENST00000322989,22.96,0.00795071,0.00795071,4.10958904109589|1.35135135135135,24.7058823529412|26.6666666666667,16_18784824_18781294_R_ENST00000322989_1,IR
11:6611401-6611818,TAF10,11:6612540-6611663,IR (overlapping region),2,2,-,ENST00000532344,22.93,0.00110784,0.00110784,40.4255319148936|40.8163265306122,63.6363636363636|63.4615384615385,11_6612540_6611663_R_ENST00000532344_1,IR
3:149520245-149520989,WWTR1,3:149526126-149520698,IR,2,2,-,ENST00000360632,22.9,0.0048596,0.0048596,0|0,23.0769230769231|22.7272727272727,3_149526126_149520698_R_ENST00000360632_1,IR
4:121667955-121668527,ANXA5,4:121669725-121668026,IR,2,2,-,ENST00000296511,22.72,0.00980015,0.00980015,5.26315789473684|6.52173913043478,28.4210526315789|28.8135593220339,4_121669725_121668026_R_ENST00000296511_1,IR
5:179621347-179621397,HNRNPH1,5:179621398-179620891,IR,2,2,-,ENST00000503664,22.37,0.00603375,0.00603375,23.8372093023256|23.125,46.583850931677|45.1219512195122,5_179621398_179620891_R_ENST00000503664_1,IR
5:179621347-179621397,HNRNPH1,5:179621512-179620891,IR,2,2,-,ENST00000503664,22.16,0.000822628,0.000822628,23.8372093023256|24.5398773006135,46.583850931677|46.1077844311377,5_179621512_179620891_R_ENST00000503664_1,IR
16:21405173-21405293,NPIPB3,16:21405320-21402236,IR,2,2,-,ENST00000419180,22.09,0.000289227,0.000289227,27.8985507246377|27.3764258555133,49.4623655913978|50,16_21405320_21402236_R_ENST00000419180_1,IR
6:75237675-75237988,COX7A2,6:75241266-75237822,IR,2,2,-,ENST00000370081,22.01,0.000312668,0.000312668,8.69565217391304|9.09090909090909,30.7692307692308|31.0344827586207,6_75241266_75237822_R_ENST00000370081_1,IR
5:82273358-82276255,RPS23,5:82276519-82276154,IR (overlapping region),2,2,-,ENST00000296674,21.95,0.00136423,0.00136423,1.26984126984127|0.3584229390681,23.3281493001555|22.2033898305085,5_82276519_82276154_R_ENST00000296674_1,IR
4:99948088-99948940,H2AFZ,4:99949387-99948810,IR,2,2,-,ENST00000511203,21.84,0.00994485,0.00994485,8.73015873015873|7.97872340425532,31.0679611650485|29.3269230769231,4_99949387_99948810_R_ENST00000511203_1,IR
5:179621011-179621397,HNRNPH1,5:179621336-179620891,IR,2,2,-,ENST00000505087,21.83,0.00238593,0.00238593,23.8372093023256|24.5398773006135,46.583850931677|45.4545454545455,5_179621336_179620891_R_ENST00000505087_1,IR
8:98041721-98041850,RPL30,8:98042776-98041806,IR (overlapping region),2,2,-,ENST00000287038,21.66,0.00161683,0.00161683,2.22222222222222|1.53256704980843,23.0263157894737|24.040404040404,8_98042776_98041806_R_ENST00000287038_1,IR
19:18436844-18436877,ISYNA1,19:18437989-18436683,IR,2,2,-,ENST00000581800,21.5,0.00127888,0.00127888,67.5213675213675|68.5950413223141,90|89.1191709844559,19_18437989_18436683_R_ENST00000581800_1,IR
5:82273358-82276255,RPS23,5:82276519-82276177,IR (overlapping region),2,2,-,ENST00000296674,21.43,0.00159639,0.00159639,0.955414012738854|0.3584229390681,22.2397476340694|21.9387755102041,5_82276519_82276177_R_ENST00000296674_1,IR
12:6967892-6968021,PHB2,12:6968022-6967710,IR,2,2,-,ENST00000536316,21.18,0.00727277,0.00727277,11.1111111111111|13.2867132867133,34.6938775510204|32.0689655172414,12_6968022_6967710_R_ENST00000536316_1,IR
9:83969748-83969857,MIR7-1,9:83970820-83969495,IR,2,2,-,ENST00000384871,21.13,0.00629461,0.00629461,6.66666666666667|5.12820512820513,28.125|25.9259259259259,9_83970820_83969495_R_ENST00000384871_1,IR
4:102801457-102801559,UBE2D3,4:102802639-102799406,IR,2,2,NMD,ENST00000502563,21.09,0.00575243,0.00575243,0|0,20.8955223880597|21.2765957446809,4_102802639_102799406_R_ENST00000502563_1,IR
14:22920530-22921056,PRMT5,14:22922241-22920839,IR (overlapping region),2,2,-,ENST00000216350,20.93,0.00554258,0.00554258,4.16666666666667|6.25,25|27.2727272727273,14_22922241_22920839_R_ENST00000216350_1,IR
14:22920530-22921056,PRMT5,14:22922241-22920824,IR (overlapping region),2,2,-,ENST00000216350,20.93,0.00554258,0.00554258,4.16666666666667|6.25,25|27.2727272727273,14_22922241_22920824_R_ENST00000216350_1,IR
21:44126900-44127855,PWP2,21:44126966-44127574,IR,2,2,-,ENST00000471490,20.64,0.00558306,0.00558306,2.75229357798165|0.769230769230769,23.5294117647059|21.2765957446809,21_44126966_44127574_R_ENST00000471490_1,IR
19:12940888-12943536,CALR,19:12940888-12940975,A5SS,2,2,-,Ex.ENST00000316448,-20.25,0.00200664,0.00200664,38.2716049382716|36.9565217391304,17.9611650485437|16.7597765363128,19_12940888_12943536_S_Ex.ENST00000316448_2,A5SS
19:805188-805527,PTBP1,19:805492-805527,A3SS,2,2,-,Ex.ENST00000350092,-20.78,0.00959492,0.00959492,37.5|36.5591397849462,16.1290322580645|16.3636363636364,19_805188_805527_S_Ex.ENST00000350092_1,A3SS
19:36116185-36125450,TBCB,19:36120573-36125451,A3SS,2,2,-,Ex.TSS.ENST00000586868,-24.7,0.0078591,0.0078591,24.390243902439|25,0|0,19_36116185_36125450_S_Ex.TSS.ENST00000586868_1,A3SS
19:36116185-36120709,TBCB,19:36120573-36120710,A3SS,2,2,-,Ex.ENST00000221855,-24.7,0.0078591,0.0078591,24.390243902439|25,0|0,19_36116185_36120709_S_Ex.ENST00000221855_1,A3SS
9:133348247-133348921,RPL7A,9:133348247-133348367,A5SS,2,2,-,Ex.TSS.ENST00000323345,-24.94,0.00144358,0.00144358,25|24.8868778280543,0|0,9_133348247_133348921_S_Ex.TSS.ENST00000323345_1,A5SS
18:49491050-49491584,RPL17,18:49491815-49491404,IR (overlapping region),2,2,-,ENST00000578966,-26.21,0.00106005,0.00106005,54.9653579676674|53.7931034482759,28.6401925391095|27.6958002270148,18_49491815_49491404_R_ENST00000578966_1,IR
18:49491050-49491584,RPL17,18:49491841-49491404,IR (overlapping region),2,2,-,ENST00000578966,-26.85,0.00280295,0.00280295,53.2374100719424|53.8990825688073,27.328431372549|26.1020881670534,18_49491841_49491404_R_ENST00000578966_1,IR
18:49491050-49491584,RPL17,18:49491834-49491404,IR (overlapping region),2,2,-,ENST00000578966,-26.93,0.00418785,0.00418785,53.125|54.3181818181818,27.060270602706|26.5282583621684,18_49491834_49491404_R_ENST00000578966_1,IR
1:161362329-161375340,SDHC,1:161367875-161366438,IR,2,2,-,ENST00000367975,-30.39,0.00107416,0.00107416,35.8974358974359|36,5.55555555555556|5.55555555555556,1_161367875_161366438_R_ENST00000367975_1,IR
16:89561752-89562883,RPL13,16:89562335-89562391,SES,2,2,-,ENST00000311528,-30.52,0.00613843,0.00613843,83.4710743801653|86.8983957219251,52.9880478087649|56.3492063492063,16_89561752_89562883_W_ENST00000311528_1,Exon Skipping
7:98281938-98282350,BRI3,7:98281938-98282232,A5SS,2,2,-,Ex.TSS.ENST00000297290,-32.98,0.00141336,0.00141336,33.0578512396694|32.9113924050633,0|0,7_98281938_98282350_S_Ex.TSS.ENST00000297290_1,A5SS
7:98252529-98282350,BRI3,7:98252529-98282232,A5SS,2,2,-,Ex.TSS.ENST00000456357,-32.98,0.00141336,0.00141336,33.0578512396694|32.9113924050633,0|0,7_98252529_98282350_S_Ex.TSS.ENST00000456357_2,A5SS
19:49856504-49858383,PTOV1,19:49857131-49857692,IR (overlapping region),2,2,-,ENST00000595934,-33.65,0.00252069,0.00252069,66.6666666666667|65.2173913043478,31.25|33.3333333333333,19_49857131_49857692_R_ENST00000595934_1,IR
12:6537011-6537112,GAPDH,12:6537101-6537112,A3SS,2,2,-,Ex.ENST00000229239,-35.95,0.00711021,0.00711021,82.4104234527687|86.0759493670886,47.124824684432|49.4579945799458,12_6537011_6537112_S_Ex.ENST00000229239_1,A3SS
