Event Region,Gene Symbol,Target Exon,Event Type,N,T,Exon Type,Reference Transcript,ΔPSI (%),T-test p-value,FDR (BH),N Values,T Values,Database ID,Grouped Event Type
11:123060593-123060798,HSPA8,11:123061333-123060592,IR,2,2,-,ENST00000524590,27.13,0.00216458,0.00216458,2.4866785079929|0.980392156862745,29.3785310734463|28.3505154639175,11_123061333_123060592_R_ENST00000524590_1,IR
1:67412385-67413263,SERBP1,1:67415340-67412866,IR,2,2,-,ENST00000361219,27.01,0.00577051,0.00577051,2.32558139534884|0,26.7080745341615|29.6296296296296,1_67415340_67412866_R_ENST00000361219_1,IR
12:6750745-6750766,MLF2,12:6751677-6750176,IR,2,2,-,ENST00000536207,27.01,0.000659484,0.000659484,0.87719298245614|0,27.1186440677966|27.7777777777778,12_6751677_6750176_R_ENST00000536207_1,IR
19:48615332-48619175,RPL18,19:48617878-48617315,IR,2,2,-,ENST00000547892,26.83,0.0014562,0.0014562,1.50753768844221|2.7027027027027,29.6582138919515|28.2163742690059,19_48617878_48617315_R_ENST00000547892_1,IR
1:1703088-1703269,CDK11A,1:1703625-1703079,IR (overlapping region),2,2,-,ENST00000468397,26.73,0.0041776,0.0041776,5.57768924302789|4.16666666666667,30.5439330543933|32.6530612244898,1_1703625_1703079_R_ENST00000468397_1,IR
1:228148091-228148456,GUK1,1:228148285-228148370,IR,2,2,-,ENST00000471270,26.54,0.00240976,0.00240976,6|4.10958904109589,30.7317073170732|32.4561403508772,1_228148285_228148370_R_ENST00000471270_1,IR
11:123060593-123060798,HSPA8,11:123061332-123060592,IR,2,2,-,ENST00000524590,26.54,0.007374,0.007374,2.4866785079929|0.980392156862745,28.5714285714286|27.979274611399,11_123061332_123060592_R_ENST00000524590_1,IR
12:6750745-6750766,MLF2,12:6750767-6750176,IR,2,2,-,ENST00000536207,26.51,0.00592059,0.00592059,3.41880341880342|0.847457627118644,29.5081967213115|27.7777777777778,12_6750767_6750176_R_ENST00000536207_1,IR
22:21001292-21001911,THAP7,22:21001412-21000646,IR,2,2,-,ENST00000471723,26.46,0.000153305,0.000153305,73.5294117647059|73.0769230769231,99.5305164319249|100,22_21001412_21000646_R_ENST00000471723_1,IR
1:155611216-155611603,MSTO1,1:155611292-155611410,IR,2,2,-,ENST00000478756,26.45,0.000951927,0.000951927,2.47524752475248|3.58974358974359,28.8990825688073|30.0751879699248,1_155611292_155611410_R_ENST00000478756_1,IR
16:21838489-21839140,NPIPB4,16:21839311-21838488,IR,2,2,-,ENST00000614197,26.44,0.00139899,0.00139899,1.19047619047619|0.970873786407767,27.2727272727273|27.7777777777778,16_21839311_21838488_R_ENST00000614197_1,IR
5:1323787-1323869,CLPTM1L,5:1324858-1323786,IR,2,2,-,ENST00000508765,26.35,0.00913889,0.00913889,5.26315789473684|3.03030303030303,32.1428571428571|28.8461538461538,5_1324858_1323786_R_ENST00000508765_1,IR
1:155611216-155611603,MSTO1,1:155611292-155611426,IR,2,2,-,ENST00000478756,26.29,0.00193046,0.00193046,2.47524752475248|3.58974358974359,28.5714285714286|30.0751879699248,1_155611292_155611426_R_ENST00000478756_1,IR
16:89560677-89563043,RPL13,16:89561752-89562334,IR,2,2,-,ENST00000563749,26.22,0.00313095,0.00313095,2.59067357512953|1.94552529182879,28.3783783783784|28.6031042128603,16_89561752_89562334_R_ENST00000563749_1,IR
11:123060825-123061329,HSPA8,11:123061484-123061119,IR,2,2,-,ENST00000531063,26.18,0.00951846,0.00951846,4.18848167539267|1.94174757281553,29.7752808988764|28.7179487179487,11_123061484_123061119_R_ENST00000531063_1,IR
17:7243839-7244245,CTDNEP1,17:7244636-7243617,IR,2,2,-,ENST00000318988,26.06,0.00769006,0.00769006,24.2857142857143|27.5862068965517,50.6666666666667|53.3333333333333,17_7244636_7243617_R_ENST00000318988_1,IR
17:49409350-49409473,PHB,17:49413254-49409330,IR (overlapping region),2,2,-,ENST00000434917,25.74,0.00526159,0.00526159,0|2.7027027027027,25.8064516129032|28.3783783783784,17_49413254_49409330_R_ENST00000434917_1,IR
8:143991692-143992373,GRINA,8:143992079-143992244,IR (overlapping region),2,2,-,ENST00000525513,25.61,0.00774699,0.00774699,38.7096774193548|40,66.1290322580645|63.7931034482759,8_143992079_143992244_R_ENST00000525513_1,IR
12:2864885-2864945,FOXM1,12:2865400-2864682,IR,2,2,-,ENST00000537018,25.52,0.00634698,0.00634698,0|1.85185185185185,25.974025974026|26.9230769230769,12_2865400_2864682_R_ENST00000537018_1,IR
12:2864885-2864945,FOXM1,12:2866522-2864682,IR,2,2,-,ENST00000537018,25.41,0.0060293,0.0060293,0|2.56410256410256,25.8064516129032|27.5862068965517,12_2866522_2864682_R_ENST00000537018_1,IR
1:244858019-244858274,HNRNPU,1:244858836-244858010,IR,2,2,-,ENST00000465881,25.32,0.00805805,0.00805805,0|0,25.6410256410256|25,1_244858836_244858010_R_ENST00000465881_1,IR
14:69380135-69380640,ERH,14:69387084-69380134,IR,2,2,-,ENST00000216520,25.25,0.00538549,0.00538549,1.5625|0,26.4150943396226|25.6410256410256,14_69387084_69380134_R_ENST00000216520_1,IR
3:134482742-134482931,ANAPC13,3:134486717-134482805,IR,2,2,-,ENST00000503439,25.1,0.0032671,0.0032671,2.85714285714286|4.54545454545455,29.8245614035088|27.7777777777778,3_134486717_134482805_R_ENST00000503439_1,IR
17:81858814-81859387,P4HB,17:81860561-81859178,IR,2,2,-,ENST00000466567,25.07,0.00747895,0.00747895,10.4895104895105|9.49367088607595,34.9264705882353|35.2040816326531,17_81860561_81859178_R_ENST00000466567_1,IR
11:18399726-18401010,LDHA,11:18400746-18400836,IR,2,2,-,ENST00000375710,25.04,0.0016341,0.0016341,2.96296296296296|4.3956043956044,28.125|29.3193717277487,11_18400746_18400836_R_ENST00000375710_1,IR
11:119088635-119089131,HMBS,11:119088849-119089081,IR,2,2,-,ENST00000542044,24.91,0.0047347,0.0047347,10.5263157894737|8.69565217391304,35.7142857142857|33.3333333333333,11_119088849_119089081_R_ENST00000542044_1,IR
3:12839441-12839530,RPL32,3:12840243-12839440,IR (overlapping region),2,2,-,ENST00000434963,24.76,0.00392036,0.00392036,0.801603206412826|2.41935483870968,25.3071253071253|27.431693989071,3_12840243_12839440_R_ENST00000434963_1,IR
16:21406038-21406689,NPIPB3,16:21406860-21406037,IR,2,2,-,ENST00000448012,24.72,0.00101131,0.00101131,1.03092783505155|0.952380952380952,25.7142857142857|25.7142857142857,16_21406860_21406037_R_ENST00000448012_1,IR
1:154172067-154172104,TPM3,1:154172105-154170399,IR,2,2,-,ENST00000368527,24.66,0.00923773,0.00923773,3.04878048780488|1.78571428571429,27.2727272727273|26.890756302521,1_154172105_154170399_R_ENST00000368527_1,IR
6:31536374-31536449,SNORD117,6:31536684-31535394,IR (overlapping region),2,2,-,ENST00000364915,24.52,0.00757466,0.00757466,2.56410256410256|0,25|26.6129032258064,6_31536684_31535394_R_ENST00000364915_1,IR
3:49104015-49104471,QARS,3:49104445-49103862,IR,2,2,-,ENST00000482438,24.44,0.00106368,0.00106368,5.26315789473684|6.25,30.7692307692308|29.6296296296296,3_49104445_49103862_R_ENST00000482438_1,IR
22:37851491-37870175,EIF3L,22:37855565-37855644,MES,2,2,-,ENST00000381683,24.11,0.00691301,0.00691301,75.6302521008403|76.1538461538461,100|100,22_37851491_37870175_W_ENST00000381683_1,Exon Skipping
2:197497168-197497392,HSPD1,2:197497393-197495050,IR,2,2,-,ENST00000426480,24.07,0.00549049,0.00549049,1.58730158730159|2.8169014084507,27.2727272727273|25.2631578947368,2_197497393_197495050_R_ENST00000426480_1,IR
5:138555335-138556114,HSPA9,5:138566719-138555359,IR,2,2,-,ENST00000297185,24.01,0.00218846,0.00218846,4.41176470588235|2.85714285714286,28.2608695652174|27.027027027027,5_138566719_138555359_R_ENST00000297185_1,IR
6:31536374-31536449,SNORD117,6:31536684-31535406,IR (overlapping region),2,2,-,ENST00000364915,23.89,0.00729559,0.00729559,2.56410256410256|0,24.3243243243243|26.0162601626016,6_31536684_31535406_R_ENST00000364915_1,IR
1:173821809-173824019,CENPL,1:173824336-173823925,IR,2,2,-,ENST00000495275,23.89,0.00687215,0.00687215,70.5882352941177|67.741935483871,91.6666666666667|94.4444444444444,1_173824336_173823925_R_ENST00000495275_1,IR
11:17076709-17077246,RPS13,11:17077679-17076954,IR,2,2,-,ENST00000527571,23.87,0.00723982,0.00723982,10.126582278481|7.21649484536082,33.974358974359|31.1111111111111,11_17077679_17076954_R_ENST00000527571_1,IR
3:14944680-14946154,FGD5-AS1,3:14947506-14945023,IR,2,2,-,ENST00000417835,23.86,0.00709223,0.00709223,76|73.3333333333333,100|97.0588235294118,3_14947506_14945023_R_ENST00000417835_1,IR
12:120224175-120224377,PXN,12:120226070-120224150,IR,2,2,-,ENST00000540221,23.82,0.00928087,0.00928087,2|0,26.3157894736842|23.3333333333333,12_120226070_120224150_R_ENST00000540221_1,IR
3:12839441-12839530,RPL32,3:12840243-12839050,IR (overlapping region),2,2,-,ENST00000434963,23.78,0.00247619,0.00247619,1.59045725646123|3.2,25.5510204081633|26.7916207276736,3_12840243_12839050_R_ENST00000434963_1,IR
17:49404052-49405204,PHB,17:49406855-49405186,IR (overlapping region),2,2,-,ENST00000300408,23.65,0.00170184,0.00170184,0|0,23.5849056603774|23.7113402061856,17_49406855_49405186_R_ENST00000300408_1,IR
17:81858814-81859387,P4HB,17:81860204-81859180,IR,2,2,-,ENST00000466567,23.32,0.00222745,0.00222745,7.9136690647482|9.49367088607595,32.6996197718631|31.3513513513514,17_81860204_81859180_R_ENST00000466567_1,IR
19:12922480-12922886,FARSA,19:12924808-12922544,IR,2,2,-,ENST00000314606,23.31,0.00724166,0.00724166,5.08474576271187|2.22222222222222,25.8064516129032|28.125,19_12924808_12922544_R_ENST00000314606_1,IR
16:29491503-29491662,NPIPB12,16:29491612-29487338,IR,2,2,NMD,ENST00000547235,23.31,0.00393009,0.00393009,1.43884892086331|1.08695652173913,24.1379310344828|25,16_29491612_29487338_R_ENST00000547235_1,IR
6:31970898-31971147,DXO,6:31971140-31970605,IR (overlapping region),2,2,-,ENST00000460058,23.3,0.00618058,0.00618058,76.4705882352941|76.9230769230769,100|100,6_31971140_31970605_R_ENST00000460058_1,IR
16:89560677-89563043,RPL13,16:89560713-89560953,IR,2,2,-,ENST00000563749,23.2,0.0068499,0.0068499,66.3755458515284|64.0787949015064,89.1566265060241|87.7049180327869,16_89560713_89560953_R_ENST00000563749_1,IR
19:18574870-18575241,UBA52,19:18574973-18575056,IR (overlapping region),2,2,-,ENST00000596272,22.82,0.00737975,0.00737975,1.71428571428571|4.54545454545455,27.3148148148148|24.5847176079734,19_18574973_18575056_R_ENST00000596272_1,IR
19:18574870-18575241,UBA52,19:18574973-18575102,IR (overlapping region),2,2,-,ENST00000596272,22.77,0.00698351,0.00698351,1.71428571428571|4.30379746835443,26.71875|24.8344370860927,19_18574973_18575102_R_ENST00000596272_1,IR
17:81858814-81859387,P4HB,17:81860212-81859180,IR,2,2,-,ENST00000466567,22.62,0.00831419,0.00831419,7.9136690647482|9.49367088607595,31.6602316602317|30.9782608695652,17_81860212_81859180_R_ENST00000466567_1,IR
6:159785594-159785733,SNORA29,6:159789586-159783940,IR,2,2,-,ENST00000384183,22.59,0.00242694,0.00242694,6.12244897959184|4.54545454545455,27.2727272727273|28.5714285714286,6_159789586_159783940_R_ENST00000384183_1,IR
16:21410970-21411129,NPIPB3,16:21411079-21406829,IR,2,2,-,ENST00000519305,22.46,0.00211712,0.00211712,1.47058823529412|0,22.5806451612903|23.8095238095238,16_21411079_21406829_R_ENST00000519305_1,IR
17:81858814-81859387,P4HB,17:81860534-81859178,IR,2,2,-,ENST00000466567,22.45,0.00687583,0.00687583,12.3287671232877|11.1801242236025,33.2075471698113|35.2040816326531,17_81860534_81859178_R_ENST00000466567_1,IR
1:228097078-228097452,ARF1,1:228097263-228097341,IR (overlapping region),2,2,-,ENST00000470670,22.25,0.000558964,0.000558964,0.518134715025907|1.23456790123457,22.75|23.5074626865672,1_228097263_228097341_R_ENST00000470670_1,IR
17:81858814-81859387,P4HB,17:81859388-81855141,IR,2,2,-,ENST00000466567,22.23,0.00066741,0.00066741,2.85714285714286|3.44827586206897,25.7575757575758|25,17_81859388_81855141_R_ENST00000466567_1,IR
11:64244484-64244822,PPP1R14B,11:64244963-64244483,IR,2,2,-,ENST00000309318,22.23,0.00826945,0.00826945,10.6666666666667|13.3333333333333,35.7142857142857|32.7485380116959,11_64244963_64244483_R_ENST00000309318_1,IR
3:129169484-129170570,CNBP,3:129171281-129169486,IR,2,2,-,ENST00000422453,22.03,0.00774337,0.00774337,26|27.027027027027,49.5049504950495|47.5806451612903,3_129171281_129169486_R_ENST00000422453_1,IR
3:129169484-129170570,CNBP,3:129171284-129169486,IR,2,2,-,ENST00000422453,22.02,0.00148702,0.00148702,59.0909090909091|58.8235294117647,80.7017543859649|81.25,3_129171284_129169486_R_ENST00000422453_1,IR
19:40775310-40775536,MIA,19:40775310-40775401,A5SS,2,2,-,Ex.TSS.ENST00000597784,21.89,0.00447966,0.00447966,0|0,22.0472440944882|21.7391304347826,19_40775310_40775536_S_Ex.TSS.ENST00000597784_2,A5SS
19:40775212-40775536,MIA,19:40775212-40775401,A5SS,2,2,-,Ex.TSS.ENST00000594436,21.89,0.00447966,0.00447966,0|0,22.0472440944882|21.7391304347826,19_40775212_40775536_S_Ex.TSS.ENST00000594436_2,A5SS
19:40772064-40775536,MIA,19:40772064-40775401,A5SS,2,2,-,Ex.TSS.ENST00000597600,21.89,0.00447966,0.00447966,0|0,22.0472440944882|21.7391304347826,19_40772064_40775536_S_Ex.TSS.ENST00000597600_2,A5SS
1:146064699-146066561,NBPF10,1:146067289-146064698,IR,2,2,-,ENST00000583866,21.84,0.00186524,0.00186524,1.09289617486339|1.22699386503067,23.0088495575221|23,1_146067289_146064698_R_ENST00000583866_1,IR
8:143580010-143580206,EEF1D,8:143580728-143580033,IR (overlapping region),2,2,NMD,ENST00000524397,21.81,0.0098066,0.0098066,7.93650793650794|5.88235294117647,28.2051282051282|29.2307692307692,8_143580728_143580033_R_ENST00000524397_1,IR
19:49491040-49491547,RPL13A,19:49491100-49491424,IR,2,2,-,ENST00000476300,21.77,0.00478093,0.00478093,2.77227722772277|0.876095118898623,24.6918192005977|22.5010633772863,19_49491100_49491424_R_ENST00000476300_1,IR
21:39348065-39348339,HMGN1,21:39348340-39347378,IR,2,2,-,ENST00000463631,21.63,0.0070843,0.0070843,36|33.3333333333333,55.1020408163265|57.5,21_39348340_39347378_R_ENST00000463631_1,IR
18:49489245-49489308,SNORD58C,18:49489551-49488551,IR (overlapping region),2,2,-,ENST00000365223,21.63,0.00484035,0.00484035,7.35930735930736|5.91715976331361,27.8719397363465|28.6624203821656,18_49489551_49488551_R_ENST00000365223_1,IR
3:149657244-149657309,WWTR1,3:149658102-149656875,IR (overlapping region),2,2,-,ENST00000460517,21.62,0.00319399,0.00319399,3.125|4.41176470588235,25|25.78125,3_149658102_149656875_R_ENST00000460517_1,IR
1:1635738-1635856,CDK11B,1:1636127-1635226,IR,2,2,-,ENST00000340677,21.61,0.00447848,0.00447848,17.4657534246575|18.4397163120567,38.768115942029|40.3614457831325,1_1636127_1635226_R_ENST00000340677_1,IR
11:123060593-123060798,HSPA8,11:123060799-123059813,IR,2,2,-,ENST00000524590,21.53,0.00244583,0.00244583,59.7222222222222|60.8076009501188,82.5112107623318|81.0810810810811,11_123060799_123059813_R_ENST00000524590_1,IR
19:58517623-58517673,ZBTB45,19:58520223-58516394,IR,2,2,-,ENST00000596739,21.51,0.00984138,0.00984138,72.7272727272727|70,94.4444444444444|91.304347826087,19_58520223_58516394_R_ENST00000596739_1,IR
7:42918074-42921931,PSMA2,7:42918828-42919128,IR (overlapping region),2,2,NMD,ENST00000411875,21.45,0.00512016,0.00512016,0|0,21.2765957446809|21.6216216216216,7_42918828_42919128_R_ENST00000411875_1,IR
7:42916857-42917690,PSMA2,7:42921932-42911914,IR (overlapping region),2,2,-,ENST00000223321,21.45,0.00512016,0.00512016,0|0,21.2765957446809|21.6216216216216,7_42921932_42911914_R_ENST00000223321_1,IR
17:81858814-81859387,P4HB,17:81860479-81859180,IR,2,2,-,ENST00000466567,21.43,0.00752784,0.00752784,9.85915492957746|12.2699386503067,31.1284046692607|33.8541666666667,17_81860479_81859180_R_ENST00000466567_1,IR
11:64316691-64317147,TRMT112,11:64317366-64317057,IR,2,2,-,ENST00000535126,21.4,0.00727118,0.00727118,75|77.5280898876404,98.9830508474576|96.3414634146341,11_64317366_64317057_R_ENST00000535126_1,IR
16:2556896-2557963,PDPK1,16:2557600-2557702,IR,2,2,-,ENST00000491073,21.25,0.00304028,0.00304028,75.7575757575758|74.0740740740741,95.4545454545455|96.875,16_2557600_2557702_R_ENST00000491073_1,IR
5:1323787-1323869,CLPTM1L,5:1325817-1323786,IR,2,2,-,ENST00000508765,21.14,0.00142751,0.00142751,4.76190476190476|5.88235294117647,26.9230769230769|26,5_1325817_1323786_R_ENST00000508765_1,IR
15:75932685-75942510,FBXO22,15:75933832-75934108,IR,2,2,-,ENST00000308275,20.85,0.00960913,0.00960913,70.4545454545455|67.6470588235294,88.8888888888889|90.9090909090909,15_75933832_75934108_R_ENST00000308275_1,IR
17:81858814-81859387,P4HB,17:81860567-81859180,IR,2,2,-,ENST00000466567,20.43,0.00268342,0.00268342,11.1111111111111|10.062893081761,30.3149606299213|31.7204301075269,17_81860567_81859180_R_ENST00000466567_1,IR
1:154172672-154172978,TPM3,1:154173202-154172907,IR,2,2,-,ENST00000473036,20.37,0.0074177,0.0074177,8.23529411764706|7.69230769230769,28.9719626168224|27.6923076923077,1_154173202_154172907_R_ENST00000473036_1,IR
7:72998484-72999550,STAG3L3,7:72999860-72999470,IR,2,2,-,ENST00000448173,20.21,0.00254621,0.00254621,0.641025641025641|0,21.0526315789474|20,7_72999860_72999470_R_ENST00000448173_1,IR
12:57751712-57751736,CDK4,12:57752323-57751499,IR,2,2,-,ENST00000547853,20.09,0.000488749,0.000488749,3.50877192982456|2.89855072463768,23.6111111111111|22.972972972973,12_57752323_57751499_R_ENST00000547853_1,IR
17:47651377-47652693,KPNB1,17:47651377-47652234,A5SS,2,2,-,Ex.TSS.ENST00000540627,-20.31,0.00969397,0.00969397,20.6185567010309|20,0|0,17_47651377_47652693_S_Ex.TSS.ENST00000540627_1,A5SS
17:47650445-47652693,KPNB1,17:47650445-47652234,A5SS,2,2,-,Ex.ENST00000290158,-20.31,0.00969397,0.00969397,20.6185567010309|20,0|0,17_47650445_47652693_S_Ex.ENST00000290158_1,A5SS
17:47649878-47652693,KPNB1,17:47649878-47652234,A5SS,2,2,-,Ex.TSS.ENST00000535458,-20.31,0.00969397,0.00969397,20.6185567010309|20,0|0,17_47649878_47652693_S_Ex.TSS.ENST00000535458_2,A5SS
1:228147700-228148664,GUK1,1:228148358-228148665,A3SS,2,2,-,Ex.TSS.ENST00000366728,-23.55,0.00293941,0.00293941,23.4432234432234|23.6607142857143,0|0,1_228147700_228148664_S_Ex.TSS.ENST00000366728_1,A3SS
1:228147700-228148370,GUK1,1:228148358-228148371,A3SS,2,2,-,Ex.ENST00000312726,-23.55,0.00293941,0.00293941,23.4432234432234|23.6607142857143,0|0,1_228147700_228148370_S_Ex.ENST00000312726_1,A3SS
X:115003977-115004106,IL13RA2,X:115005316-115003976,IR,2,2,-,ENST00000243213,-23.9,0.00457953,0.00457953,77.5510204081633|75.609756097561,53.8461538461538|51.5151515151515,X_115005316_115003976_R_ENST00000243213_1,IR
X:115003977-115004106,IL13RA2,X:115005316-115003974,IR,2,2,-,ENST00000243213,-23.9,0.00457953,0.00457953,77.5510204081633|75.609756097561,53.8461538461538|51.5151515151515,X_115005316_115003974_R_ENST00000243213_1,IR
11:62789060-62789679,TMEM179B,11:62789211-62789291,IR (overlapping region),2,2,-,ENST00000532345,-26.1,0.00851,0.00851,38|40.7407407407407,11.5384615384615|15,11_62789211_62789291_R_ENST00000532345_1,IR
16:56608684-56608991,MT2A,16:56608684-56608825,A5SS,2,2,-,Ex.TSS.ENST00000245185,-31.69,0.00416924,0.00416924,31.8965517241379|31.4814814814815,0|0,16_56608684_56608991_S_Ex.TSS.ENST00000245185_1,A5SS
9:61331053-61379874,CNTNAP3C,9:61352014-61352124,SES,2,2,-,ENST00000636699,-31.79,0.00345476,0.00345476,100|97.4025974025974,67.9245283018868|65.8914728682171,9_61331053_61379874_W_ENST00000636699_1,Exon Skipping
11:75569172-75571780,SERPINH1,11:75569172-75569700,A5SS,2,2,-,Ex.TSS.ENST00000358171,-33.07,0.00246048,0.00246048,33.1932773109244|32.9376854599407,0|0,11_75569172_75571780_S_Ex.TSS.ENST00000358171_1,A5SS
19:1438429-1438810,RPS15,19:1438807-1438810,TSS|A3SS,2,2,-,TSS.ENST00000585665,-34.77,0.000303741,0.000303741,99.4219653179191|100,64.5569620253165|65.3153153153153,19_1438429_1438810_S_TSS.ENST00000585665_1,A3SS
19:1438581-1438810,RPS15,19:1438807-1438810,A3SS,2,2,-,Ex.TSS.ENST00000593052,-35.52,0.00352369,0.00352369,100|100,64.2857142857143|64.6788990825688,19_1438581_1438810_S_Ex.TSS.ENST00000593052_1,A3SS
1:1051986-1053977,AGRN,1:1053494-1053752,IR,2,2,-,ENST00000461111,-38.06,0.00085743,0.00085743,62.8571428571429|62.0689655172414,23.8095238095238|25,1_1053494_1053752_R_ENST00000461111_1,IR
17:7577917-7578341,EIF4A1,17:7577917-7578244,TSS|A5SS,2,2,-,TSS.ENST00000396527,-40.91,0.0065871,0.0065871,89.1891891891892|93.8775510204082,52.4390243902439|48.8038277511962,17_7577917_7578341_S_TSS.ENST00000396527_1,A5SS
X:48597534-48599462,WDR13,X:48598038-48598716,IR,2,2,-,ENST00000492715,-51.91,0.00891057,0.00891057,66.6666666666667|60,7.84313725490196|15,X_48598038_48598716_R_ENST00000492715_1,IR
2:74474102-74474802,CCDC142,2:74475116-74472568,IR,2,2,-,ENST00000290418,-52.09,0.004273,0.004273,80|77.7777777777778,26.3157894736842|27.2727272727273,2_74475116_74472568_R_ENST00000290418_1,IR
12:6537839-6538100,GAPDH,12:6537839-6537996,A5SS,2,2,-,Ex.TSS.ENST00000229239,-57.7,0.00907856,0.00907856,97.4829198130169|98.56,38.7096774193548|41.9263456090652,12_6537839_6538100_S_Ex.TSS.ENST00000229239_1,A5SS
12:6537391-6538100,GAPDH,12:6537391-6537996,A5SS,2,2,-,Ex.TSS.ENST00000466525,-57.7,0.00907856,0.00907856,97.4829198130169|98.56,38.7096774193548|41.9263456090652,12_6537391_6538100_S_Ex.TSS.ENST00000466525_1,A5SS
12:6537011-6538100,GAPDH,12:6537011-6537996,A5SS,2,2,-,Ex.TSS.ENST00000466525,-57.7,0.00907856,0.00907856,97.4829198130169|98.56,38.7096774193548|41.9263456090652,12_6537011_6538100_S_Ex.TSS.ENST00000466525_1,A5SS
